,0,1,2,3,4,5,6,7,8,9,10,11,12,13,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100,m101,m102,m103,m104,m105,m106,m107,m108,m109,m110,m111,m112,m113,m114,m115,m116,m117,m118,m119,m120,m121,m122,m123,m124,m125,m126,m127,m128,m129,m130,m131,m132,m133,m134,m135,m136,m137,m138,m139,m140,m141,m142,m143,m144,m145,m146,m147,m148,m149,m150,m151,m152,m153,m154,m155,m156,m157,m158,m159,m160,m161,m162,m163,m164,m165,m166,m167,m168,m169,m170,m171,m172,m173,m174,m175,m176,m177,m178,m179,m180,m181,m182,m183,m184,m185,m186,m187,m188,m189,m190,m191,m192,m193,m194,m195,m196,m197,m198,m199,m200,m201,m202,m203,m204,m205,m206,m207,m208,m209,m210,m211,m212,m213,m214,m215,m216,m217,m218,m219,m220,m221,m222,m223,m224,m225,m226,m227,m228
m110,16.0,15.0,15.0,14.0,5.0,7.0,11.0,10.0,9.0,10.0,7.0,7.0,13.0,8.0,4.0,6.0,13.0,12.0,3.0,12.0,11.0,9.0,6.0,12.0,7.0,15.0,4.0,3.0,4.0,12.0,4.0,14.0,13.0,14.0,4.0,5.0,14.0,5.0,14.0,8.0,1.0,6.0,5.0,4.0,13.0,9.0,5.0,13.0,2.0,3.0,5.0,12.0,11.0,2.0,3.0,8.0,7.0,2.0,7.0,13.0,4.0,6.0,4.0,7.0,12.0,12.0,1.0,3.0,9.0,3.0,3.0,4.0,14.0,6.0,13.0,4.0,5.0,13.0,6.0,5.0,6.0,8.0,6.0,2.0,12.0,2.0,3.0,10.0,6.0,2.0,11.0,3.0,7.0,5.0,5.0,6.0,8.0,14.0,12.0,13.0,9.0,7.0,5.0,4.0,13.0,11.0,7.0,9.0,10.0,6.0,11.0,7.0,6.0,11.0,12.0,12.0,7.0,4.0,8.0,7.0,10.0,6.0,15.0,1.0,0.0,11.0,12.0,12.0,11.0,6.0,10.0,10.0,9.0,1.0,1.0,2.0,2.0,7.0,7.0,10.0,9.0,7.0,8.0,10.0,14.0,8.0,12.0,9.0,8.0,6.0,3.0,9.0,8.0,7.0,8.0,6.0,8.0,5.0,2.0,7.0,9.0,8.0,7.0,10.0,8.0,8.0,10.0,9.0,8.0,8.0,9.0,7.0,3.0,11.0,9.0,10.0,3.0,4.0,11.0,8.0,3.0,11.0,2.0,9.0,7.0,11.0,3.0,9.0,5.0,13.0,7.0,5.0,11.0,10.0,6.0,11.0,10.0,6.0,10.0,5.0,7.0,9.0,6.0,4.0,4.0,10.0,5.0,8.0,8.0,4.0,6.0,4.0,3.0,3.0,7.0,9.0,2.0,9.0,6.0,7.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,2.0,8.0,1.0,6.0,5.0,6.0,2.0,14.0,3.0,4.0,4.0,6.0,3.0,5.0,8.0
m111,5.0,4.0,6.0,5.0,10.0,12.0,14.0,19.0,18.0,19.0,12.0,12.0,4.0,19.0,9.0,9.0,4.0,3.0,8.0,3.0,2.0,18.0,17.0,3.0,16.0,4.0,7.0,8.0,7.0,3.0,9.0,3.0,2.0,3.0,9.0,6.0,5.0,8.0,3.0,17.0,10.0,7.0,6.0,7.0,4.0,18.0,8.0,2.0,9.0,8.0,8.0,1.0,2.0,9.0,10.0,17.0,16.0,9.0,8.0,4.0,11.0,7.0,7.0,18.0,3.0,3.0,10.0,8.0,18.0,10.0,8.0,7.0,5.0,11.0,4.0,9.0,6.0,4.0,5.0,8.0,11.0,17.0,7.0,11.0,3.0,9.0,10.0,1.0,5.0,11.0,2.0,10.0,6.0,6.0,8.0,7.0,17.0,3.0,1.0,2.0,18.0,6.0,8.0,9.0,2.0,2.0,4.0,2.0,1.0,5.0,2.0,16.0,15.0,2.0,3.0,3.0,4.0,9.0,5.0,6.0,1.0,7.0,4.0,12.0,11.0,0.0,3.0,1.0,2.0,7.0,3.0,3.0,2.0,10.0,10.0,11.0,11.0,6.0,16.0,3.0,2.0,16.0,3.0,3.0,5.0,7.0,3.0,2.0,5.0,5.0,12.0,4.0,3.0,4.0,3.0,7.0,17.0,10.0,11.0,4.0,6.0,5.0,6.0,1.0,5.0,5.0,5.0,4.0,5.0,17.0,4.0,6.0,12.0,2.0,4.0,3.0,12.0,13.0,2.0,3.0,12.0,2.0,11.0,4.0,6.0,2.0,12.0,4.0,6.0,4.0,6.0,8.0,4.0,1.0,15.0,2.0,3.0,15.0,3.0,14.0,16.0,2.0,7.0,13.0,13.0,3.0,14.0,5.0,5.0,13.0,17.0,13.0,12.0,14.0,4.0,4.0,13.0,4.0,5.0,16.0,16.0,14.0,15.0,15.0,14.0,13.0,14.0,14.0,11.0,3.0,12.0,15.0,14.0,15.0,13.0,5.0,12.0,15.0,13.0,15.0,14.0,16.0,17.0
m112,4.0,5.0,3.0,6.0,13.0,11.0,13.0,18.0,19.0,20.0,13.0,13.0,5.0,20.0,10.0,8.0,5.0,4.0,9.0,4.0,3.0,17.0,18.0,4.0,17.0,3.0,10.0,9.0,8.0,2.0,8.0,4.0,3.0,2.0,10.0,9.0,4.0,9.0,2.0,16.0,11.0,8.0,7.0,8.0,3.0,19.0,7.0,1.0,10.0,9.0,7.0,2.0,3.0,10.0,11.0,18.0,17.0,10.0,7.0,5.0,10.0,6.0,8.0,19.0,4.0,4.0,11.0,9.0,19.0,9.0,11.0,10.0,2.0,12.0,3.0,8.0,7.0,3.0,8.0,7.0,12.0,18.0,6.0,12.0,2.0,10.0,11.0,2.0,6.0,12.0,1.0,11.0,7.0,7.0,9.0,8.0,18.0,4.0,2.0,3.0,17.0,5.0,9.0,10.0,1.0,1.0,7.0,3.0,2.0,6.0,3.0,17.0,16.0,3.0,4.0,2.0,5.0,10.0,6.0,5.0,2.0,6.0,3.0,13.0,12.0,3.0,0.0,2.0,1.0,8.0,2.0,2.0,3.0,11.0,11.0,10.0,12.0,5.0,15.0,4.0,3.0,17.0,4.0,4.0,4.0,6.0,2.0,5.0,4.0,6.0,11.0,3.0,4.0,5.0,4.0,8.0,16.0,9.0,12.0,5.0,5.0,6.0,7.0,4.0,4.0,6.0,4.0,5.0,6.0,18.0,5.0,7.0,13.0,3.0,3.0,4.0,11.0,12.0,1.0,6.0,13.0,3.0,12.0,5.0,7.0,3.0,13.0,5.0,9.0,1.0,7.0,9.0,3.0,4.0,16.0,3.0,4.0,16.0,4.0,15.0,15.0,5.0,8.0,12.0,14.0,2.0,13.0,6.0,4.0,14.0,18.0,14.0,13.0,15.0,7.0,3.0,14.0,5.0,8.0,17.0,17.0,15.0,16.0,14.0,15.0,14.0,13.0,15.0,12.0,6.0,13.0,16.0,15.0,14.0,14.0,4.0,13.0,16.0,14.0,16.0,15.0,17.0,18.0
m113,4.0,3.0,5.0,6.0,11.0,13.0,13.0,18.0,17.0,20.0,13.0,13.0,5.0,20.0,10.0,8.0,5.0,4.0,9.0,4.0,3.0,17.0,18.0,4.0,17.0,3.0,8.0,9.0,8.0,2.0,10.0,4.0,3.0,2.0,10.0,7.0,4.0,7.0,2.0,16.0,11.0,8.0,7.0,8.0,3.0,19.0,9.0,1.0,10.0,9.0,7.0,2.0,3.0,10.0,11.0,18.0,17.0,10.0,7.0,5.0,10.0,6.0,8.0,19.0,4.0,4.0,11.0,9.0,19.0,9.0,9.0,8.0,4.0,12.0,3.0,8.0,7.0,3.0,6.0,9.0,12.0,16.0,8.0,12.0,2.0,10.0,9.0,2.0,6.0,12.0,1.0,11.0,5.0,7.0,9.0,6.0,18.0,2.0,2.0,1.0,17.0,7.0,9.0,8.0,1.0,1.0,5.0,3.0,2.0,6.0,3.0,17.0,16.0,3.0,4.0,2.0,5.0,10.0,4.0,5.0,2.0,8.0,3.0,13.0,12.0,1.0,2.0,0.0,3.0,8.0,2.0,4.0,3.0,11.0,11.0,10.0,12.0,7.0,15.0,4.0,3.0,15.0,4.0,2.0,4.0,6.0,2.0,3.0,4.0,6.0,11.0,3.0,4.0,5.0,4.0,8.0,16.0,9.0,10.0,5.0,5.0,6.0,7.0,2.0,6.0,6.0,4.0,3.0,6.0,18.0,5.0,7.0,13.0,1.0,5.0,4.0,11.0,12.0,3.0,4.0,13.0,3.0,12.0,5.0,7.0,3.0,11.0,5.0,7.0,3.0,7.0,9.0,3.0,2.0,14.0,3.0,4.0,16.0,4.0,15.0,15.0,3.0,8.0,12.0,14.0,4.0,13.0,6.0,6.0,12.0,18.0,14.0,13.0,15.0,5.0,5.0,14.0,5.0,6.0,17.0,17.0,15.0,16.0,14.0,15.0,14.0,13.0,13.0,12.0,4.0,13.0,16.0,15.0,14.0,14.0,4.0,13.0,16.0,14.0,16.0,15.0,17.0,18.0
m114,5.0,6.0,4.0,5.0,12.0,10.0,14.0,19.0,18.0,19.0,12.0,12.0,6.0,19.0,9.0,9.0,4.0,5.0,8.0,5.0,4.0,18.0,17.0,5.0,16.0,4.0,9.0,8.0,7.0,3.0,7.0,5.0,4.0,3.0,9.0,8.0,5.0,8.0,3.0,17.0,10.0,7.0,6.0,7.0,4.0,18.0,8.0,2.0,9.0,8.0,8.0,3.0,2.0,9.0,10.0,17.0,16.0,9.0,8.0,4.0,11.0,7.0,7.0,18.0,3.0,5.0,10.0,8.0,18.0,10.0,10.0,9.0,3.0,11.0,4.0,9.0,6.0,2.0,7.0,6.0,11.0,17.0,7.0,11.0,1.0,9.0,10.0,3.0,5.0,11.0,2.0,10.0,6.0,6.0,8.0,7.0,17.0,5.0,1.0,4.0,18.0,6.0,8.0,9.0,2.0,2.0,6.0,2.0,1.0,5.0,4.0,16.0,15.0,2.0,3.0,3.0,4.0,9.0,5.0,6.0,1.0,5.0,4.0,12.0,11.0,2.0,1.0,3.0,0.0,7.0,3.0,1.0,2.0,10.0,10.0,11.0,11.0,4.0,16.0,3.0,2.0,16.0,3.0,3.0,3.0,7.0,3.0,4.0,5.0,5.0,12.0,4.0,3.0,4.0,3.0,7.0,17.0,10.0,11.0,4.0,6.0,5.0,6.0,3.0,3.0,5.0,5.0,4.0,5.0,17.0,4.0,6.0,12.0,2.0,2.0,3.0,12.0,13.0,2.0,5.0,12.0,2.0,11.0,4.0,6.0,4.0,12.0,4.0,8.0,2.0,6.0,8.0,4.0,3.0,15.0,4.0,3.0,15.0,3.0,14.0,16.0,4.0,7.0,13.0,13.0,3.0,14.0,5.0,5.0,13.0,17.0,13.0,12.0,14.0,6.0,4.0,13.0,4.0,7.0,16.0,16.0,14.0,15.0,15.0,14.0,13.0,14.0,14.0,11.0,5.0,12.0,15.0,14.0,15.0,13.0,5.0,12.0,15.0,13.0,15.0,14.0,16.0,17.0
m115,12.0,11.0,11.0,10.0,5.0,9.0,11.0,16.0,15.0,14.0,5.0,9.0,7.0,12.0,2.0,6.0,9.0,8.0,3.0,8.0,7.0,15.0,12.0,8.0,13.0,11.0,4.0,5.0,4.0,8.0,6.0,10.0,9.0,10.0,4.0,3.0,10.0,5.0,10.0,14.0,5.0,4.0,3.0,4.0,9.0,13.0,5.0,9.0,4.0,5.0,5.0,8.0,7.0,6.0,3.0,12.0,13.0,4.0,5.0,9.0,8.0,4.0,2.0,11.0,8.0,6.0,5.0,5.0,13.0,7.0,3.0,2.0,10.0,8.0,9.0,6.0,3.0,9.0,2.0,5.0,4.0,14.0,4.0,6.0,8.0,6.0,7.0,6.0,2.0,4.0,7.0,5.0,3.0,1.0,3.0,4.0,14.0,10.0,8.0,9.0,15.0,3.0,1.0,6.0,9.0,7.0,3.0,5.0,6.0,2.0,5.0,11.0,12.0,7.0,8.0,8.0,3.0,2.0,4.0,3.0,6.0,4.0,11.0,5.0,6.0,7.0,8.0,8.0,7.0,0.0,6.0,6.0,5.0,7.0,7.0,8.0,6.0,3.0,13.0,6.0,5.0,13.0,4.0,6.0,10.0,4.0,8.0,5.0,4.0,2.0,9.0,5.0,4.0,3.0,4.0,2.0,14.0,7.0,8.0,3.0,5.0,2.0,3.0,6.0,4.0,4.0,6.0,5.0,4.0,12.0,5.0,3.0,7.0,7.0,5.0,6.0,9.0,10.0,7.0,4.0,7.0,7.0,8.0,3.0,3.0,7.0,9.0,5.0,1.0,9.0,1.0,1.0,7.0,6.0,12.0,7.0,6.0,10.0,4.0,11.0,13.0,5.0,2.0,10.0,8.0,6.0,11.0,4.0,4.0,10.0,10.0,8.0,9.0,7.0,3.0,5.0,6.0,5.0,2.0,11.0,9.0,9.0,8.0,12.0,9.0,10.0,11.0,11.0,8.0,4.0,7.0,10.0,11.0,12.0,8.0,10.0,9.0,10.0,10.0,12.0,9.0,11.0,14.0
m116,6.0,5.0,5.0,8.0,11.0,11.0,11.0,16.0,17.0,18.0,11.0,11.0,7.0,18.0,8.0,6.0,7.0,6.0,7.0,6.0,5.0,15.0,16.0,6.0,15.0,5.0,8.0,7.0,6.0,4.0,8.0,6.0,5.0,4.0,8.0,7.0,4.0,7.0,4.0,14.0,9.0,6.0,5.0,6.0,5.0,17.0,7.0,3.0,8.0,7.0,5.0,4.0,5.0,8.0,9.0,16.0,15.0,8.0,5.0,7.0,8.0,4.0,6.0,17.0,6.0,6.0,9.0,7.0,17.0,7.0,9.0,8.0,4.0,10.0,3.0,6.0,5.0,5.0,6.0,7.0,10.0,16.0,6.0,10.0,4.0,8.0,9.0,4.0,4.0,10.0,3.0,9.0,5.0,5.0,7.0,6.0,16.0,4.0,2.0,3.0,15.0,5.0,7.0,8.0,3.0,1.0,5.0,3.0,2.0,4.0,5.0,15.0,14.0,1.0,6.0,2.0,3.0,8.0,4.0,3.0,4.0,6.0,5.0,11.0,10.0,3.0,2.0,2.0,3.0,6.0,0.0,2.0,1.0,9.0,9.0,8.0,10.0,5.0,13.0,4.0,3.0,15.0,2.0,2.0,6.0,4.0,2.0,3.0,2.0,4.0,9.0,1.0,2.0,3.0,2.0,6.0,14.0,7.0,10.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,2.0,3.0,4.0,16.0,3.0,5.0,11.0,1.0,3.0,2.0,9.0,10.0,1.0,4.0,11.0,5.0,10.0,3.0,5.0,5.0,11.0,3.0,7.0,3.0,5.0,7.0,1.0,4.0,14.0,5.0,4.0,14.0,4.0,13.0,13.0,3.0,6.0,10.0,12.0,2.0,11.0,4.0,4.0,12.0,16.0,12.0,11.0,13.0,5.0,3.0,12.0,3.0,6.0,15.0,15.0,13.0,14.0,12.0,13.0,12.0,11.0,13.0,10.0,4.0,11.0,14.0,13.0,12.0,12.0,6.0,11.0,14.0,12.0,14.0,13.0,15.0,16.0
m117,6.0,7.0,5.0,6.0,11.0,9.0,13.0,18.0,17.0,18.0,11.0,11.0,7.0,18.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,17.0,16.0,6.0,15.0,5.0,8.0,7.0,6.0,4.0,6.0,6.0,5.0,4.0,8.0,7.0,6.0,7.0,4.0,16.0,9.0,6.0,5.0,6.0,5.0,17.0,7.0,3.0,8.0,7.0,7.0,4.0,3.0,8.0,9.0,16.0,15.0,8.0,7.0,5.0,10.0,6.0,6.0,17.0,4.0,6.0,9.0,7.0,17.0,9.0,9.0,8.0,4.0,10.0,5.0,8.0,5.0,3.0,6.0,5.0,10.0,16.0,6.0,10.0,2.0,8.0,9.0,4.0,4.0,10.0,3.0,9.0,5.0,5.0,7.0,6.0,16.0,6.0,2.0,5.0,17.0,5.0,7.0,8.0,3.0,3.0,5.0,3.0,2.0,4.0,5.0,15.0,14.0,1.0,4.0,4.0,3.0,8.0,4.0,5.0,2.0,4.0,5.0,11.0,10.0,3.0,2.0,4.0,1.0,6.0,2.0,0.0,1.0,9.0,9.0,10.0,10.0,3.0,15.0,2.0,1.0,15.0,2.0,2.0,4.0,6.0,2.0,3.0,4.0,4.0,11.0,3.0,2.0,3.0,2.0,6.0,16.0,9.0,10.0,3.0,5.0,4.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0,16.0,3.0,5.0,11.0,3.0,1.0,2.0,11.0,12.0,1.0,4.0,11.0,3.0,10.0,3.0,5.0,5.0,11.0,3.0,7.0,3.0,5.0,7.0,3.0,4.0,14.0,5.0,4.0,14.0,4.0,13.0,15.0,3.0,6.0,12.0,12.0,2.0,13.0,4.0,4.0,12.0,16.0,12.0,11.0,13.0,5.0,3.0,12.0,3.0,6.0,15.0,15.0,13.0,14.0,14.0,13.0,12.0,13.0,13.0,10.0,4.0,11.0,14.0,13.0,14.0,12.0,6.0,11.0,14.0,12.0,14.0,13.0,15.0,16.0
m118,7.0,6.0,6.0,7.0,10.0,10.0,12.0,17.0,16.0,17.0,10.0,10.0,6.0,17.0,7.0,7.0,6.0,5.0,6.0,5.0,4.0,16.0,15.0,5.0,14.0,6.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0,5.0,7.0,6.0,5.0,6.0,5.0,15.0,8.0,5.0,4.0,5.0,4.0,16.0,6.0,4.0,7.0,6.0,6.0,3.0,4.0,7.0,8.0,15.0,14.0,7.0,6.0,6.0,9.0,5.0,5.0,16.0,5.0,5.0,8.0,6.0,16.0,8.0,8.0,7.0,5.0,9.0,4.0,7.0,4.0,4.0,5.0,6.0,9.0,15.0,5.0,9.0,3.0,7.0,8.0,3.0,3.0,9.0,2.0,8.0,4.0,4.0,6.0,5.0,15.0,5.0,3.0,4.0,16.0,4.0,6.0,7.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,14.0,13.0,2.0,5.0,3.0,2.0,7.0,3.0,4.0,3.0,5.0,6.0,10.0,9.0,2.0,3.0,3.0,2.0,5.0,1.0,1.0,0.0,8.0,8.0,9.0,9.0,4.0,14.0,3.0,2.0,14.0,1.0,1.0,5.0,5.0,3.0,2.0,3.0,3.0,10.0,2.0,1.0,2.0,1.0,5.0,15.0,8.0,9.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,15.0,2.0,4.0,10.0,2.0,2.0,1.0,10.0,11.0,2.0,3.0,10.0,4.0,9.0,2.0,4.0,4.0,10.0,2.0,6.0,4.0,4.0,6.0,2.0,3.0,13.0,4.0,3.0,13.0,3.0,12.0,14.0,2.0,5.0,11.0,11.0,1.0,12.0,3.0,3.0,11.0,15.0,11.0,10.0,12.0,4.0,2.0,11.0,2.0,5.0,14.0,14.0,12.0,13.0,13.0,12.0,11.0,12.0,12.0,9.0,3.0,10.0,13.0,12.0,13.0,11.0,5.0,10.0,13.0,11.0,13.0,12.0,14.0,15.0
m119,15.0,14.0,14.0,15.0,6.0,6.0,10.0,9.0,10.0,9.0,8.0,8.0,14.0,9.0,5.0,5.0,14.0,13.0,4.0,13.0,12.0,8.0,7.0,13.0,6.0,14.0,3.0,4.0,3.0,11.0,3.0,13.0,12.0,13.0,5.0,4.0,13.0,4.0,13.0,7.0,2.0,5.0,4.0,5.0,12.0,8.0,4.0,12.0,3.0,2.0,4.0,11.0,12.0,1.0,4.0,7.0,8.0,3.0,6.0,14.0,3.0,5.0,5.0,8.0,13.0,13.0,2.0,2.0,8.0,2.0,4.0,5.0,13.0,7.0,12.0,3.0,6.0,12.0,5.0,4.0,7.0,9.0,5.0,3.0,11.0,1.0,2.0,11.0,5.0,3.0,10.0,4.0,6.0,6.0,6.0,5.0,9.0,13.0,11.0,12.0,8.0,6.0,6.0,3.0,12.0,10.0,6.0,10.0,9.0,7.0,12.0,6.0,7.0,10.0,13.0,11.0,6.0,5.0,7.0,6.0,11.0,5.0,14.0,2.0,1.0,10.0,11.0,11.0,10.0,7.0,9.0,9.0,8.0,0.0,2.0,1.0,1.0,6.0,6.0,11.0,10.0,8.0,9.0,9.0,13.0,7.0,11.0,8.0,7.0,7.0,2.0,8.0,9.0,8.0,7.0,7.0,7.0,4.0,3.0,8.0,8.0,9.0,8.0,9.0,7.0,9.0,9.0,8.0,7.0,7.0,8.0,6.0,2.0,10.0,8.0,9.0,2.0,3.0,10.0,7.0,2.0,12.0,3.0,10.0,8.0,12.0,4.0,10.0,6.0,12.0,8.0,6.0,10.0,11.0,7.0,12.0,11.0,5.0,11.0,6.0,6.0,10.0,7.0,3.0,3.0,9.0,4.0,9.0,7.0,5.0,7.0,3.0,4.0,4.0,8.0,8.0,3.0,10.0,7.0,6.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,1.0,9.0,2.0,5.0,4.0,5.0,3.0,13.0,2.0,5.0,3.0,5.0,4.0,6.0,7.0
m120,15.0,14.0,14.0,15.0,6.0,8.0,10.0,9.0,8.0,9.0,8.0,8.0,14.0,9.0,5.0,5.0,14.0,13.0,4.0,13.0,12.0,8.0,7.0,13.0,6.0,14.0,3.0,4.0,3.0,11.0,5.0,13.0,12.0,13.0,5.0,4.0,13.0,4.0,13.0,7.0,2.0,5.0,4.0,5.0,12.0,8.0,4.0,12.0,3.0,4.0,4.0,11.0,12.0,3.0,4.0,7.0,6.0,3.0,6.0,14.0,3.0,5.0,5.0,8.0,13.0,13.0,2.0,2.0,8.0,2.0,4.0,5.0,13.0,7.0,12.0,3.0,6.0,12.0,5.0,4.0,7.0,7.0,5.0,3.0,11.0,1.0,2.0,11.0,5.0,3.0,10.0,4.0,6.0,6.0,6.0,5.0,7.0,13.0,11.0,12.0,8.0,6.0,6.0,3.0,12.0,10.0,6.0,10.0,9.0,7.0,12.0,6.0,5.0,10.0,13.0,11.0,6.0,5.0,7.0,6.0,11.0,5.0,14.0,2.0,1.0,10.0,11.0,11.0,10.0,7.0,9.0,9.0,8.0,2.0,0.0,1.0,1.0,6.0,6.0,11.0,10.0,6.0,9.0,9.0,13.0,7.0,11.0,8.0,7.0,7.0,2.0,8.0,9.0,8.0,7.0,7.0,7.0,4.0,1.0,8.0,8.0,9.0,8.0,9.0,7.0,9.0,9.0,8.0,7.0,7.0,8.0,6.0,2.0,10.0,8.0,9.0,2.0,3.0,10.0,7.0,2.0,12.0,1.0,10.0,8.0,12.0,2.0,10.0,6.0,12.0,8.0,6.0,10.0,11.0,5.0,12.0,11.0,5.0,11.0,4.0,6.0,10.0,7.0,3.0,3.0,9.0,4.0,9.0,7.0,3.0,7.0,3.0,2.0,4.0,8.0,8.0,3.0,10.0,7.0,6.0,6.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,1.0,9.0,2.0,5.0,4.0,5.0,3.0,13.0,2.0,5.0,3.0,5.0,4.0,6.0,7.0
m121,14.0,13.0,13.0,16.0,7.0,7.0,9.0,8.0,9.0,10.0,9.0,9.0,15.0,10.0,6.0,4.0,15.0,14.0,5.0,14.0,13.0,7.0,8.0,14.0,7.0,13.0,4.0,5.0,4.0,12.0,4.0,14.0,13.0,12.0,6.0,5.0,12.0,3.0,12.0,6.0,3.0,4.0,5.0,6.0,13.0,9.0,3.0,11.0,4.0,3.0,3.0,12.0,13.0,2.0,5.0,8.0,7.0,4.0,5.0,15.0,2.0,4.0,6.0,9.0,14.0,14.0,3.0,3.0,9.0,1.0,5.0,6.0,12.0,8.0,11.0,2.0,7.0,13.0,6.0,5.0,8.0,8.0,4.0,4.0,12.0,2.0,1.0,12.0,6.0,4.0,11.0,5.0,5.0,7.0,7.0,4.0,8.0,12.0,10.0,11.0,7.0,5.0,7.0,2.0,11.0,9.0,7.0,11.0,10.0,8.0,13.0,7.0,6.0,9.0,14.0,10.0,7.0,6.0,6.0,5.0,12.0,6.0,13.0,3.0,2.0,11.0,10.0,10.0,11.0,8.0,8.0,10.0,9.0,1.0,1.0,0.0,2.0,7.0,5.0,12.0,11.0,7.0,10.0,8.0,14.0,6.0,10.0,9.0,6.0,8.0,1.0,7.0,10.0,9.0,8.0,8.0,6.0,3.0,2.0,9.0,7.0,10.0,9.0,10.0,8.0,10.0,8.0,7.0,6.0,8.0,7.0,5.0,3.0,9.0,9.0,8.0,1.0,2.0,9.0,8.0,3.0,13.0,2.0,11.0,9.0,13.0,3.0,11.0,7.0,11.0,9.0,7.0,9.0,12.0,6.0,13.0,12.0,6.0,12.0,5.0,5.0,11.0,8.0,2.0,4.0,8.0,3.0,10.0,6.0,4.0,8.0,4.0,3.0,5.0,9.0,7.0,4.0,11.0,8.0,7.0,7.0,5.0,6.0,4.0,5.0,4.0,3.0,5.0,2.0,10.0,3.0,6.0,5.0,4.0,4.0,14.0,3.0,6.0,4.0,6.0,5.0,7.0,8.0
m122,16.0,15.0,15.0,14.0,7.0,7.0,11.0,10.0,9.0,8.0,7.0,7.0,13.0,8.0,4.0,6.0,13.0,12.0,3.0,12.0,11.0,9.0,6.0,12.0,7.0,15.0,4.0,3.0,4.0,12.0,4.0,14.0,13.0,14.0,4.0,5.0,14.0,5.0,14.0,8.0,3.0,6.0,5.0,4.0,13.0,7.0,5.0,13.0,2.0,3.0,5.0,12.0,11.0,2.0,3.0,6.0,7.0,4.0,7.0,13.0,4.0,6.0,4.0,7.0,12.0,12.0,1.0,3.0,7.0,3.0,5.0,4.0,14.0,6.0,13.0,4.0,5.0,13.0,6.0,5.0,6.0,8.0,6.0,2.0,12.0,2.0,3.0,10.0,6.0,2.0,11.0,3.0,7.0,5.0,5.0,6.0,8.0,14.0,12.0,13.0,9.0,7.0,5.0,4.0,13.0,11.0,7.0,9.0,10.0,6.0,11.0,5.0,6.0,11.0,12.0,12.0,7.0,4.0,8.0,7.0,10.0,6.0,15.0,1.0,2.0,11.0,12.0,12.0,11.0,6.0,10.0,10.0,9.0,1.0,1.0,2.0,0.0,7.0,7.0,10.0,9.0,7.0,8.0,10.0,14.0,8.0,12.0,9.0,8.0,6.0,3.0,9.0,8.0,7.0,8.0,6.0,8.0,5.0,2.0,7.0,9.0,8.0,7.0,10.0,8.0,8.0,10.0,9.0,8.0,6.0,9.0,7.0,1.0,11.0,9.0,10.0,3.0,4.0,11.0,8.0,1.0,11.0,2.0,9.0,7.0,11.0,3.0,9.0,5.0,13.0,7.0,5.0,11.0,10.0,6.0,11.0,10.0,4.0,10.0,5.0,7.0,9.0,6.0,4.0,2.0,10.0,5.0,8.0,8.0,4.0,6.0,2.0,3.0,3.0,7.0,9.0,2.0,9.0,6.0,5.0,5.0,3.0,4.0,6.0,3.0,4.0,5.0,5.0,2.0,8.0,1.0,4.0,5.0,6.0,2.0,14.0,3.0,4.0,4.0,6.0,3.0,5.0,8.0
